year,state_seller,sector_seller,seller,state_buyer,sector_buyer,buyer,amount
1997,6,12,556,13,17,107,128.46242
1999,6,12,556,5,13,120,134.17638
2000,6,12,556,8,18,122,140.03879
2000,6,12,556,5,17,124,152.42273
1999,6,12,556,8,20,132,145.26086
1997,6,12,556,15,9,134,108.84261
1995,6,12,556,4,8,156,125.68812
1995,6,12,556,14,2,179,124.55875
1996,6,12,556,3,12,180,129.5439
1997,6,12,556,10,11,209,134.82655
1998,6,12,556,2,20,224,137.58228
1998,6,12,556,12,10,245,134.47035
1999,6,12,556,9,6,248,135.21941
1997,6,12,556,9,11,259,152.26491
1999,6,12,556,15,20,268,160.41391
1999,6,12,556,3,9,279,138.37962
2000,6,12,556,10,4,292,132.15216
1996,6,12,556,6,12,295,130.07764
1995,6,12,556,9,5,298,139.93121
1999,6,12,556,4,11,306,127.72654
1998,6,12,556,2,13,316,145.93103
1997,6,12,556,6,18,327,150.83839
1998,6,12,556,11,10,383,156.24551
1998,6,12,556,11,10,383,148.15599
1995,6,12,556,10,14,393,144.20671
1996,6,12,556,3,14,403,164.21053
1999,6,12,556,11,17,407,152.30301
1996,6,12,556,11,17,447,169.03622
1997,6,12,556,11,1,504,147.64775
2000,6,12,556,5,20,523,178.46733
1999,6,12,556,11,17,528,178.2767
1998,6,12,556,11,17,528,183.44911
2000,6,12,556,9,3,529,164.74359
1997,6,12,556,10,9,531,160.48073
1995,6,12,556,11,1,532,154.41855
1998,6,12,556,14,17,534,183.23218
2000,6,12,556,12,17,542,181.79391
1995,6,12,556,12,17,542,164.74768
1995,6,12,556,3,8,557,146.86938
2000,6,12,556,13,3,561,178.87561
1996,6,12,556,11,2,574,162.90784
1998,6,12,556,1,1,578,149.95308
1999,6,12,556,9,20,589,186.66115
2000,6,12,556,7,14,591,164.34708
1998,6,12,556,1,5,595,174.09518
1998,6,12,556,5,6,603,169.03111
2000,6,12,556,12,10,606,180.58868
1995,6,12,556,7,17,621,183.15259
1999,6,12,556,11,11,630,188.78535
2000,6,12,556,7,1,646,155.84627
1997,6,12,556,9,20,658,192.01956
1997,6,12,556,12,11,663,177.6228
1999,6,12,556,4,15,688,189.63628
1997,6,12,556,14,14,694,189.75047
1998,6,12,556,2,4,698,159.57526
1995,6,12,556,13,16,702,195.48871
1997,6,12,556,6,10,713,177.33316
1999,6,12,556,6,1,716,172.1416
1997,6,12,556,1,2,720,172.48538
1995,6,12,556,7,17,762,200.83258
1998,6,12,556,14,4,796,199.35312
1998,6,12,556,11,17,826,195.2413
1999,6,12,556,10,3,846,201.33215
1998,6,12,556,14,13,851,225.68512
2000,6,12,556,2,13,864,193.09415
2000,6,12,556,10,5,868,194.45058
1999,6,12,556,14,13,873,198.04893
1998,6,12,556,9,13,882,206.32808
1996,6,12,556,2,1,890,196.00833
1998,6,12,556,2,1,890,185.83528
1997,3,8,557,14,20,13,138.85043
2000,3,8,557,1,17,19,96.343536
2000,3,8,557,15,11,35,101.3317
2000,3,8,557,13,17,47,116.24506
1996,3,8,557,14,6,74,94.201073
1999,3,8,557,8,5,84,117.5091
1999,3,8,557,3,20,87,110.54256
1999,3,8,557,4,19,94,111.46308
1998,3,8,557,10,5,97,110.6879
1996,3,8,557,11,2,102,100.46529
1998,3,8,557,6,11,118,101.79153
2000,3,8,557,13,20,160,136.28123
2000,3,8,557,3,19,183,136.43536
1997,3,8,557,8,16,188,114.5289
1998,3,8,557,6,11,202,119.62458
1996,3,8,557,4,18,236,136.47565
1995,3,8,557,11,5,261,146.51492
1995,3,8,557,2,13,263,124.0988
1995,3,8,557,10,18,265,149.60045
1996,3,8,557,13,18,273,133.46291
2000,3,8,557,13,18,273,162.11461
2000,3,8,557,15,2,274,129.49667
1995,3,8,557,4,2,284,116.74603
1996,3,8,557,2,13,316,130.48007
1999,3,8,557,12,15,318,159.2309
2000,3,8,557,12,15,318,140.0081
1996,3,8,557,9,5,321,115.2027
2000,3,8,557,4,6,330,141.11664
1998,3,8,557,2,10,347,132.25317
2000,3,8,557,2,10,347,141.3354
2000,3,8,557,7,9,348,142.71236
1999,3,8,557,11,16,385,137.25775
1999,3,8,557,6,15,391,158.32799
1997,3,8,557,7,6,398,128.5934
1998,3,8,557,8,4,434,137.45465
2000,3,8,557,12,13,438,153.14056
1999,3,8,557,10,11,441,133.25555
2000,3,8,557,2,18,443,147.66876
1996,3,8,557,6,18,452,172.2296
1995,3,8,557,7,10,453,151.96547
1999,3,8,557,12,7,472,144.66312
1999,3,8,557,7,17,483,150.85135
1996,3,8,557,14,19,485,182.7686
2000,3,8,557,9,13,498,148.39931
1997,3,8,557,13,18,511,183.75536
1997,3,8,557,14,2,535,146.3085
1997,3,8,557,15,1,540,152.46373
1997,3,8,557,3,16,580,159.37318
1995,3,8,557,2,2,590,139.39261
1996,3,8,557,7,17,621,153.93765
2000,3,8,557,12,6,625,164.1981
1995,3,8,557,3,16,656,180.85558
1996,3,8,557,8,19,680,184.62479
1997,3,8,557,2,20,690,196.19667
1995,3,8,557,15,17,708,188.86639
1999,3,8,557,14,20,711,197.69186
1999,3,8,557,10,1,723,161.03476
1997,3,8,557,1,20,725,168.46625
1998,3,8,557,3,18,736,172.51579
1998,3,8,557,11,2,750,173.40469
1998,3,8,557,9,1,760,183.87196
1998,3,8,557,11,4,774,170.45644
1997,3,8,557,14,4,779,187.34846
1995,3,8,557,11,9,787,176.20235
1996,3,8,557,5,1,789,180.11171
1996,3,8,557,1,3,795,158.19264
1996,3,8,557,15,7,819,204.85864
1996,3,8,557,15,3,821,191.748
1998,3,8,557,9,19,831,213.00189
1996,3,8,557,11,12,872,209.53282
1996,3,8,557,1,16,895,190.83163
1996,10,2,558,13,7,17,110.19256
1995,10,2,558,8,19,21,101.61974
1996,10,2,558,14,5,23,116.33224
1997,10,2,558,4,13,32,111.87331
1997,10,2,558,5,20,38,134.5067
1996,10,2,558,3,5,42,98.744453
1996,10,2,558,1,3,59,89.977592
1995,10,2,558,9,1,72,107.28655
1998,10,2,558,2,18,80,123.01506
1998,10,2,558,3,9,83,110.4047
1999,10,2,558,8,16,93,125.75543
1996,10,2,558,8,16,93,112.15854
1996,10,2,558,11,13,111,118.66084
2000,10,2,558,11,13,111,127.11577
1995,10,2,558,5,13,120,130.74945
1997,10,2,558,14,4,131,119.21878
2000,10,2,558,11,15,133,127.15689
1995,10,2,558,8,11,149,106.76307
2000,10,2,558,13,1,159,115.47681
2000,10,2,558,14,8,165,125.55917
1995,10,2,558,7,6,168,122.20632
1996,10,2,558,9,10,172,123.38155
1995,10,2,558,3,16,182,134.06137
1998,10,2,558,4,19,185,126.44231
1995,10,2,558,8,16,188,145.89862
1996,10,2,558,6,1,197,90.230469
1998,10,2,558,5,10,212,115.88693
1996,10,2,558,4,1,232,104.44995
1996,10,2,558,2,13,263,134.492
1995,10,2,558,15,2,274,122.80368
1997,10,2,558,11,20,280,160.59172
1998,10,2,558,11,5,282,135.15413
1995,10,2,558,12,5,307,131.65215
2000,10,2,558,8,16,313,130.39421
1998,10,2,558,14,17,325,157.76669
1995,10,2,558,10,8,379,137.67763
1997,10,2,558,1,15,380,139.00439
1999,10,2,558,11,16,385,143.36142
1997,10,2,558,7,10,386,139.54736
2000,10,2,558,11,9,406,156.40646
2000,10,2,558,11,9,406,134.76505
1996,10,2,558,4,9,422,144.05386
1997,10,2,558,7,10,428,149.75446
1998,10,2,558,4,14,433,150.67264
2000,10,2,558,10,11,441,150.06337
1999,10,2,558,7,10,453,142.88153
1999,10,2,558,14,20,458,182.88742
1999,10,2,558,15,3,461,144.52423
1996,10,2,558,11,17,491,170.49374
2000,10,2,558,12,15,496,170.89363
1999,10,2,558,3,3,499,141.51433
1996,10,2,558,9,16,501,164.66714
1998,10,2,558,15,5,513,171.08188
1995,10,2,558,5,7,515,137.71747
1996,10,2,558,9,13,517,159.20375
1996,10,2,558,8,19,520,154.56462
2000,10,2,558,8,19,520,162.00398
1995,10,2,558,1,10,538,162.29817
1998,10,2,558,11,6,539,161.08009
2000,10,2,558,10,1,547,130.06004
1999,10,2,558,11,2,548,161.98178
1997,10,2,558,4,4,568,153.49648
1996,10,2,558,3,16,580,165.257
1997,10,2,558,11,7,605,165.6358
1995,10,2,558,10,19,611,186.67818
1998,10,2,558,12,7,613,184.37511
1998,10,2,558,11,15,632,168.10323
1999,10,2,558,6,11,651,155.9119
1996,10,2,558,6,20,653,192.78616
2000,10,2,558,9,20,658,154.09842
1996,10,2,558,11,1,659,149.30522
2000,10,2,558,1,10,668,151.21289
1995,10,2,558,12,13,670,172.22809
1995,10,2,558,12,13,670,180.14232
1997,10,2,558,14,13,672,194.62698
1996,10,2,558,2,15,676,164.50313
1998,10,2,558,9,11,678,181.22722
2000,10,2,558,8,19,680,186.12457
2000,10,2,558,9,6,700,178.40454
1995,10,2,558,12,18,706,186.48706
2000,10,2,558,6,1,716,156.28833
1995,10,2,558,4,13,726,172.56726
1996,10,2,558,11,11,734,188.638
1997,10,2,558,11,3,738,186.44307
1997,10,2,558,10,7,741,163.6443
1999,10,2,558,12,13,769,207.71687
1996,10,2,558,3,5,775,170.50423
1997,10,2,558,14,9,791,173.87129
1996,10,2,558,7,20,811,196.83156
1999,10,2,558,15,3,821,176.72115
1997,10,2,558,15,3,821,182.4903
1995,10,2,558,12,14,824,193.0509
1995,10,2,558,11,17,826,181.2888
2000,10,2,558,12,17,832,197.30463
1997,10,2,558,1,10,836,183.38234
1999,10,2,558,3,15,841,172.55023
1999,10,2,558,5,15,845,193.51675
2000,10,2,558,8,3,848,187.49051
2000,10,2,558,14,12,858,188.09377
2000,10,2,558,2,13,864,190.20795
1996,10,2,558,11,12,872,194.9937
1995,10,2,558,10,17,885,221.81686
2000,10,2,558,10,17,885,220.14001
1998,10,2,558,5,15,899,186.36723
2000,10,2,558,8,11,900,186.3765
1999,7,8,559,11,18,8,126.54426
1997,7,8,559,1,17,19,115.68575
1996,7,8,559,1,1,28,104.42226
1998,7,8,559,4,14,33,111.68205
1999,7,8,559,2,4,45,106.39892
1999,7,8,559,7,9,46,134.1644
2000,7,8,559,14,16,53,114.17211
1996,7,8,559,9,18,70,116.86556
1999,7,8,559,14,6,75,116.24356
2000,7,8,559,10,14,78,135.24252
1996,7,8,559,6,11,99,117.78285
1996,7,8,559,9,11,101,133.8176
1996,7,8,559,6,19,105,111.37106
1997,7,8,559,13,17,107,133.21994
1996,7,8,559,8,2,115,95.403206
2000,7,8,559,12,14,116,118.4716
1997,7,8,559,12,14,116,136.32852
1997,7,8,559,15,10,119,112.77184
2000,7,8,559,8,18,122,124.92513
1999,7,8,559,8,18,122,108.44979
1998,7,8,559,11,6,127,128.62802
1996,7,8,559,10,4,142,127.3952
1995,7,8,559,11,19,170,123.30476
1995,7,8,559,6,4,195,129.5183
1997,7,8,559,7,12,199,139.83609
1995,7,8,559,6,7,207,130.23764
1999,7,8,559,3,9,213,133.65463
1999,7,8,559,3,12,215,137.8279
1998,7,8,559,9,7,222,130.46703
2000,7,8,559,13,15,243,156.38763
2000,7,8,559,9,6,248,143.50089
1997,7,8,559,10,18,265,156.15604
1997,7,8,559,11,20,281,153.32208
1999,7,8,559,11,20,281,143.90562
1996,7,8,559,12,12,286,155.30362
2000,7,8,559,12,12,286,130.61339
1998,7,8,559,11,5,288,127.66039
1996,7,8,559,9,5,298,144.02251
2000,7,8,559,4,11,306,141.97612
1998,7,8,559,4,11,306,124.76875
1997,7,8,559,7,13,311,144.66605
2000,7,8,559,8,16,313,136.30922
1996,7,8,559,2,20,315,151.82559
1997,7,8,559,13,2,317,126.84718
2000,7,8,559,14,6,351,121.88673
1996,7,8,559,8,15,352,140.06683
1998,7,8,559,9,1,353,136.4736
1996,7,8,559,8,3,375,140.04733
1999,7,8,559,13,10,395,144.16681
1998,7,8,559,15,5,396,143.93207
1995,7,8,559,11,17,447,178.50005
1997,7,8,559,14,11,481,156.64384
1996,7,8,559,6,6,495,148.38045
2000,7,8,559,12,17,516,181.39647
1997,7,8,559,14,12,533,168.1154
1998,7,8,559,1,10,538,156.1161
1998,7,8,559,11,15,541,158.02039
1997,7,8,559,3,2,550,161.77031
1996,7,8,559,11,8,564,174.91425
1995,7,8,559,3,16,583,165.69711
1995,7,8,559,9,20,589,201.28366
1997,7,8,559,13,20,600,185.22086
1996,7,8,559,10,4,607,163.1819
1998,7,8,559,2,9,626,158.62823
1997,7,8,559,3,11,641,168.39429
1998,7,8,559,9,20,658,198.42719
1997,7,8,559,2,6,712,175.81923
1999,7,8,559,10,12,732,172.0594
1996,7,8,559,3,15,733,172.50876
1995,7,8,559,1,20,746,172.68546
1996,7,8,559,3,13,748,175.10924
1997,7,8,559,4,6,768,180.36147
2000,7,8,559,9,6,784,186.52345
2000,7,8,559,13,10,800,197.27255
1997,7,8,559,5,15,814,198.32683
1997,7,8,559,2,1,817,180.88437
1998,7,8,559,9,19,830,208.34966
1998,7,8,559,1,10,836,174.19281
2000,7,8,559,7,2,867,185.12598
1998,7,8,559,3,10,883,180.44402
2000,7,8,559,7,6,893,183.43956
1995,7,8,559,7,6,893,187.71121
2000,7,8,559,2,4,898,177.54733
1997,7,8,559,8,11,900,218.58812
1995,5,11,560,4,9,25,103.376
2000,5,11,560,6,18,27,104.39023
1998,5,11,560,4,13,32,123.16611
1996,5,11,560,4,2,34,90.49176
1997,5,11,560,5,20,38,121.82278
1995,5,11,560,4,12,43,91.479858
1998,5,11,560,2,4,45,105.94955
1995,5,11,560,15,18,66,126.20769
1998,5,11,560,9,5,86,117.58366
1995,5,11,560,10,11,89,107.14371
1999,5,11,560,10,5,97,115.51682
1998,5,11,560,10,5,97,122.60717
2000,5,11,560,11,13,111,137.32935
1996,5,11,560,13,9,128,126.95666
2000,5,11,560,14,4,131,127.65148
1999,5,11,560,3,20,137,132.05525
1997,5,11,560,4,3,147,114.76814
1996,5,11,560,14,12,162,133.15149
1996,5,11,560,6,4,195,117.33469
1996,5,11,560,9,20,208,139.74892
1996,5,11,560,8,14,214,136.33008
1999,5,11,560,5,15,221,139.58424
2000,5,11,560,5,14,233,134.34052
2000,5,11,560,14,13,260,155.92825
1999,5,11,560,3,5,283,121.94373
1999,5,11,560,9,7,291,130.93129
1996,5,11,560,6,11,309,143.45535
2000,5,11,560,15,2,332,133.4257
1995,5,11,560,8,12,339,137.16225
2000,5,11,560,12,15,344,145.83501
1999,5,11,560,1,18,358,138.25755
2000,5,11,560,8,8,370,126.80859
1998,5,11,560,4,19,376,154.24854
1998,5,11,560,10,14,393,158.22723
2000,5,11,560,11,10,405,156.08563
1999,5,11,560,4,9,422,129.37193
1995,5,11,560,4,9,422,150.68237
1999,5,11,560,7,17,425,162.10339
1997,5,11,560,10,10,444,154.95091
2000,5,11,560,10,12,448,151.3278
1997,5,11,560,7,3,451,158.03899
1995,5,11,560,15,16,455,184.41492
1997,5,11,560,7,3,464,139.47507
1996,5,11,560,9,14,471,161.75291
1999,5,11,560,14,11,481,185.11172
2000,5,11,560,12,15,496,162.33543
1997,5,11,560,3,3,499,150.65419
1996,5,11,560,9,3,529,149.63463
1996,5,11,560,7,7,544,156.90024
1998,5,11,560,7,14,562,179.05331
1998,5,11,560,1,19,565,185.72586
1998,5,11,560,4,14,569,154.15384
1996,5,11,560,2,16,575,165.00757
1996,5,11,560,5,20,579,177.72549
1999,5,11,560,5,14,586,175.71127
2000,5,11,560,7,14,591,153.08067
1997,5,11,560,1,2,593,160.97398
1997,5,11,560,1,5,595,158.50583
1998,5,11,560,13,8,604,166.16177
1996,5,11,560,12,10,606,158.19206
1997,5,11,560,10,4,607,166.63071
1997,5,11,560,1,14,615,165.87445
1998,5,11,560,3,17,623,190.39838
1996,5,11,560,11,16,634,180.19234
1997,5,11,560,1,2,649,153.49956
1995,5,11,560,11,10,655,178.06697
1998,5,11,560,7,5,671,159.71133
1998,5,11,560,1,11,673,163.76875
2000,5,11,560,14,14,694,188.70056
2000,5,11,560,9,6,700,184.40726
1999,5,11,560,6,10,713,169.41119
2000,5,11,560,15,8,724,192.58662
1997,5,11,560,13,20,729,203.45262
1995,5,11,560,14,6,731,200.43599
1995,5,11,560,3,18,736,184.16493
1998,5,11,560,11,3,738,173.89771
1996,5,11,560,12,2,773,174.84158
1998,5,11,560,2,16,818,202.19516
1995,5,11,560,7,1,843,182.44281
1995,5,11,560,12,10,849,196.19212
1998,5,11,560,3,1,862,181.35912
1995,5,11,560,11,19,891,204.95569
2000,5,11,560,5,15,899,213.48167
1999,13,3,561,4,10,9,114.27375
2000,13,3,561,1,17,19,101.88396
1995,13,3,561,7,20,20,120.98297
2000,13,3,561,8,19,21,100.54038
1999,13,3,561,4,2,34,111.39867
1998,13,3,561,3,5,42,104.42023
1997,13,3,561,14,12,85,106.63891
1995,13,3,561,6,11,99,111.55257
1996,13,3,561,4,18,103,121.90789
1998,13,3,561,6,19,105,151.03392
1999,13,3,561,11,3,123,123.35686
1999,13,3,561,15,9,134,131.17082
1996,13,3,561,8,15,141,154.00807
1997,13,3,561,1,20,158,149.7318
1996,13,3,561,9,6,193,110.54078
1998,13,3,561,1,1,194,120.96386
1995,13,3,561,6,2,198,126.44257
2000,13,3,561,6,11,202,113.4819
1999,13,3,561,12,4,219,144.15642
1998,13,3,561,2,20,224,148.86906
1999,13,3,561,10,2,231,109.37094
1997,13,3,561,11,5,261,131.47523
1998,13,3,561,7,16,262,146.61906
1997,13,3,561,15,20,268,163.41156
1999,13,3,561,11,18,269,142.24129
1995,13,3,561,13,13,271,152.56468
1995,13,3,561,3,13,276,136.12752
1995,13,3,561,9,8,277,147.68709
1999,13,3,561,11,20,281,160.42717
1999,13,3,561,4,2,284,116.21244
1998,13,3,561,9,7,291,135.54532
1996,13,3,561,10,4,292,139.873
1996,13,3,561,5,17,294,142.67012
2000,13,3,561,6,12,295,130.9167
1995,13,3,561,10,20,310,152.92609
1999,13,3,561,7,13,311,125.77632
1998,13,3,561,8,16,313,157.3707
1999,13,3,561,15,2,314,135.62158
1997,13,3,561,15,6,335,130.84752
1997,13,3,561,9,7,372,138.74168
1995,13,3,561,4,19,376,144.84737
1996,13,3,561,7,10,386,148.09726
1995,13,3,561,6,15,391,127.70628
1997,13,3,561,14,8,399,164.18802
2000,13,3,561,6,12,400,160.58562
1997,13,3,561,11,16,404,176.3167
1996,13,3,561,8,4,434,155.82205
1995,13,3,561,12,13,438,165.70227
1998,13,3,561,6,18,452,142.28922
1998,13,3,561,9,1,459,147.36472
1995,13,3,561,2,6,474,154.65691
1999,13,3,561,9,18,487,166.75691
1995,13,3,561,9,6,488,154.90089
2000,13,3,561,13,6,493,177.84515
2000,13,3,561,5,18,500,165.19611
1995,13,3,561,8,19,520,156.33734
1999,13,3,561,8,19,520,174.40289
1995,13,3,561,6,20,524,179.09856
2000,13,3,561,6,13,530,168.90781
2000,13,3,561,12,17,542,181.77522
1995,13,3,561,7,14,546,170.15402
1999,13,3,561,11,2,548,141.43529
1999,13,3,561,2,2,590,159.65904
1996,13,3,561,7,14,591,162.46106
1997,13,3,561,1,2,593,147.51302
2000,13,3,561,15,2,602,173.29659
1995,13,3,561,11,7,605,163.6813
2000,13,3,561,1,6,620,159.55585
2000,13,3,561,3,17,623,185.99344
1996,13,3,561,11,6,629,169.48975
1995,13,3,561,5,2,645,152.38441
1995,13,3,561,1,2,649,164.07355
1996,13,3,561,12,11,663,190.13258
1997,13,3,561,13,11,669,192.84052
2000,13,3,561,13,11,669,182.0571
1996,13,3,561,7,11,677,167.73521
1999,13,3,561,3,20,682,181.49136
1998,13,3,561,15,14,683,195.89551
1996,13,3,561,12,11,721,189.22191
1997,13,3,561,15,8,724,199.86635
1998,13,3,561,4,13,726,189.23541
1997,13,3,561,6,13,730,185.86777
2000,13,3,561,11,11,734,182.63664
1999,13,3,561,3,13,748,170.69894
2000,13,3,561,8,1,770,171.66722
1999,13,3,561,9,6,782,183.1678
1997,13,3,561,9,6,782,186.70026
1996,13,3,561,9,6,782,195.06485
1996,13,3,561,4,10,797,171.46483
1999,13,3,561,5,12,798,193.76724
1998,13,3,561,7,20,811,179.65265
1995,13,3,561,5,11,812,174.10741
1995,13,3,561,12,14,824,192.84175
1999,13,3,561,7,16,835,206.47226
2000,13,3,561,9,8,847,192.146
1995,13,3,561,6,14,854,196.62337
2000,13,3,561,2,5,856,166.21733
1995,13,3,561,2,16,857,208.17111
1995,13,3,561,6,5,865,186.21552
1999,13,3,561,10,4,870,207.51157
1998,13,3,561,13,19,876,222.37497
1997,7,14,562,12,13,6,127.13108
1998,7,14,562,9,16,29,122.33627
1996,7,14,562,4,13,32,114.82484
1995,7,14,562,14,18,52,135.56342
2000,7,14,562,14,16,53,112.98581
2000,7,14,562,15,18,66,128.91309
1997,7,14,562,11,1,88,93.776604
1996,7,14,562,8,16,93,130.07658
1999,7,14,562,14,4,96,130.08318
1997,7,14,562,4,18,103,126.46965
1995,7,14,562,6,19,105,144.12431
1996,7,14,562,1,14,106,128.49081
1999,7,14,562,12,14,116,138.9875
1996,7,14,562,14,4,131,121.73051
1999,7,14,562,3,16,135,143.8161
1998,7,14,562,1,3,136,114.19277
1995,7,14,562,10,3,151,138.74162
1996,7,14,562,7,2,166,124.9254
2000,7,14,562,4,19,185,152.86177
2000,7,14,562,6,2,198,121.06432
1996,7,14,562,2,3,218,109.03705
1999,7,14,562,2,20,224,147.02449
1998,7,14,562,12,8,226,121.33115
1997,7,14,562,10,2,231,137.41325
1995,7,14,562,6,15,235,149.92477
1999,7,14,562,10,16,240,145.98462
1998,7,14,562,7,16,262,143.02827
1998,7,14,562,3,9,279,139.71454
1996,7,14,562,14,9,287,141.80644
1996,7,14,562,5,17,294,144.28661
1995,7,14,562,2,13,316,145.18039
1999,7,14,562,12,14,350,163.61787
1998,7,14,562,8,15,352,154.19722
2000,7,14,562,9,1,353,146.36433
1996,7,14,562,6,15,391,143.43336
1996,7,14,562,6,15,391,158.75763
1998,7,14,562,13,8,394,145.08246
1996,7,14,562,6,12,400,155.78677
1998,7,14,562,11,9,406,169.17552
1995,7,14,562,11,17,407,165.17513
2000,7,14,562,13,10,415,173.86755
1996,7,14,562,10,13,424,160.3586
1999,7,14,562,2,6,430,152.80429
2000,7,14,562,6,5,446,156.04039
1998,7,14,562,7,3,451,150.19971
1996,7,14,562,9,14,471,166.61438
1996,7,14,562,4,13,473,173.815
1997,7,14,562,4,13,473,167.81752
1997,7,14,562,13,6,493,167.21411
1997,7,14,562,7,16,506,171.20387
1997,7,14,562,2,5,522,162.23505
1995,7,14,562,12,15,526,167.68794
1997,7,14,562,11,17,528,157.91159
1999,7,14,562,14,17,534,176.14687
1996,7,14,562,10,20,537,183.66245
1996,7,14,562,11,2,548,154.16998
1995,7,14,562,6,12,556,172.61923
1998,7,14,562,11,19,572,195.5985
1999,7,14,562,1,1,578,143.67136
1997,7,14,562,7,14,591,179.91391
1999,7,14,562,5,6,603,155.48036
2000,7,14,562,3,11,619,166.05002
1999,7,14,562,7,17,621,198.11473
1996,7,14,562,4,7,627,197.74884
1999,7,14,562,5,19,648,178.47914
2000,7,14,562,1,10,668,172.81656
1995,7,14,562,13,11,669,174.33878
1998,7,14,562,11,17,675,190.06427
2000,7,14,562,2,9,681,170.29707
1996,7,14,562,6,10,713,183.47229
1998,7,14,562,7,18,714,206.20515
1996,7,14,562,6,1,716,177.23549
1999,7,14,562,2,5,728,181.24985
2000,7,14,562,6,13,730,193.95511
1997,7,14,562,3,18,736,187.31889
1999,7,14,562,10,7,741,187.37837
1996,7,14,562,10,8,752,187.38335
1999,7,14,562,14,1,759,191.08589
1997,7,14,562,6,10,761,203.62445
1996,7,14,562,11,4,774,192.51318
1995,7,14,562,4,16,780,191.89175
1999,7,14,562,14,4,796,195.26971
1996,7,14,562,12,9,799,186.87491
1995,7,14,562,4,12,827,202.21365
1996,7,14,562,8,2,834,205.02647
2000,7,14,562,8,3,848,185.9344
1998,7,14,562,14,13,851,201.83089
1997,7,14,562,6,14,854,199.32092
2000,7,14,562,14,12,858,205.70079
1999,7,14,562,5,12,861,207.85507
2000,11,2,563,7,20,20,126.58534
1995,11,2,563,10,17,30,121.36723
1999,11,2,563,15,15,41,133.92798
1997,11,2,563,3,13,49,111.72798
1998,11,2,563,8,2,56,105.83628
1995,11,2,563,12,8,61,120.89069
1996,11,2,563,15,18,66,144.82539
1996,11,2,563,1,6,76,91.130363
1999,11,2,563,11,9,81,123.67477
1998,11,2,563,3,20,87,122.16811
1996,11,2,563,8,5,90,116.61275
1997,11,2,563,6,11,118,111.58559
1998,11,2,563,6,11,118,117.97171
2000,11,2,563,11,3,123,117.97018
1998,11,2,563,3,20,137,111.19504
1995,11,2,563,8,15,141,119.90987
1999,11,2,563,8,11,149,124.51645
2000,11,2,563,8,17,173,123.39905
1995,11,2,563,13,15,177,140.56853
1997,11,2,563,15,17,217,134.51221
1995,11,2,563,15,17,217,124.11297
1999,11,2,563,6,17,227,132.28218
1998,11,2,563,3,19,241,134.15677
1997,11,2,563,1,18,253,137.05341
1995,11,2,563,14,2,256,150.94449
1996,11,2,563,13,13,271,154.64699
1998,11,2,563,8,16,275,136.90715
1995,11,2,563,10,4,292,142.52493
1995,11,2,563,8,11,305,136.32047
1997,11,2,563,2,13,316,143.4272
1997,11,2,563,5,8,319,118.20061
1996,11,2,563,6,18,327,125.78857
1999,11,2,563,7,14,328,137.06036
1996,11,2,563,12,9,341,145.97783
1997,11,2,563,2,10,347,124.20817
2000,11,2,563,2,10,347,141.49913
1999,11,2,563,15,11,361,158.27498
1998,11,2,563,5,20,368,147.79802
1996,11,2,563,5,20,388,151.07799
1996,11,2,563,4,9,422,150.41187
1995,11,2,563,10,5,431,132.73723
2000,11,2,563,4,14,433,147.32121
1995,11,2,563,10,10,444,153.57111
1998,11,2,563,7,3,451,155.25417
1997,11,2,563,10,15,456,157.32925
1995,11,2,563,7,3,464,151.68861
1995,11,2,563,12,7,472,154.64519
1997,11,2,563,13,16,479,169.91257
1995,11,2,563,6,6,495,145.80936
1999,11,2,563,9,16,501,152.8642
1999,11,2,563,6,15,502,149.49367
1999,11,2,563,4,13,521,163.27719
1997,11,2,563,1,1,536,155.79691
1998,11,2,563,4,4,568,155.83778
1998,11,2,563,15,9,573,155.15977
1999,11,2,563,5,12,577,157.03171
1997,11,2,563,3,16,580,175.668
1996,11,2,563,5,11,582,145.44746
1998,11,2,563,2,2,590,137.14726
1997,11,2,563,5,6,603,155.79262
1998,11,2,563,13,15,633,191.2159
1997,11,2,563,5,19,648,184.05453
2000,11,2,563,5,19,648,191.49489
1999,11,2,563,2,15,676,181.68259
1996,11,2,563,4,12,693,172.24336
2000,11,2,563,15,7,715,170.00987
1999,11,2,563,6,1,716,147.35155
1995,11,2,563,10,7,727,183.36659
1996,11,2,563,11,3,738,179.92572
1996,11,2,563,1,19,743,191.39252
1995,11,2,563,1,20,746,191.49802
2000,11,2,563,1,20,746,176.75859
1996,11,2,563,7,7,771,159.47885
1995,11,2,563,7,7,771,182.51366
2000,11,2,563,1,11,776,185.42047
1997,11,2,563,2,15,790,195.7679
1999,11,2,563,4,10,797,184.5386
2000,11,2,563,9,10,804,187.8678
2000,11,2,563,9,4,807,174.50836
1997,11,2,563,14,11,809,197.08598
1996,11,2,563,5,11,812,162.24356
1995,11,2,563,11,17,826,197.67929
1999,11,2,563,8,20,833,211.05634
